"id","name","geom"
83,NULL,"0101000020E61000007AC4E8B9859C3B4071C229183A884240"
84,"Selmanlı","0101000020E610000094394CEABACD4040927C804985D54440"
85,"Eynebey","0101000020E61000005AFBF14D89FE3F40936E4BE482794440"
86,"Kısaç","0101000020E61000006BE9769BDC55404037589302666E4440"
87,"Osmanbeyoğlu","0101000020E6100000188FF74FDCE83F40923B6C2233954440"
88,"Yeşilören","0101000020E61000006633E25D894E40401667B1B90F684440"
89,"Saraycık","0101000020E61000003A741F251B584040CC90741772714440"
90,"Yeni Gündoğdu","0101000020E6100000734E475BF0B9424047DF49B0DD3A4440"
91,"Tepebaşı","0101000020E61000001CE3D418BE7F424016F88A6EBD074340"
92,"Yukarı Gencellidere","0101000020E6100000AF92342493A43C40CC4C1F7013FF4240"
93,"Sazlık","0101000020E61000004B7DB4931C104240E310BB0045874240"
94,"Yukarıkatırlı","0101000020E61000001EDBD726BADA4540A709360939EE4340"
95,"Yeniköy","0101000020E61000007C1D82F45EE14540C1B5C99706064440"
96,"Yukarısutaşı","0101000020E6100000ED1978A4B0CE4540C2B92B60A7F64340"
97,"Kartutan","0101000020E6100000656AB702AFB24540D00CE2033B094440"
98,"Ahmetler","0101000020E6100000EB820BC3919D3B409C734B06DB1E4340"
99,"Doğanbey","0101000020E610000005E5113702DE3A402FDA88CC010B4340"
100,"Çakallar","0101000020E610000005943C8D6A1B3B405C7E969D34224340"
101,"Yukarı Sütçüler","0101000020E61000001882D20616763B40B0308EDB793C4340"
102,"Büyük Karaağaç","0101000020E61000009120014812793C40BA4A77D7D96F4240"
103,"Kamışoba","0101000020E61000004D94CED1F4EA4140769D578682A54240"
104,"Çekmi","0101000020E610000035272F3201654140B9420E000B2C4340"
105,"Köroğlu","0101000020E6100000CBE31F6C67F44340B97DA02644544340"
106,"İçmesuyu","0101000020E610000020C6B5EBEF15424078A8B75043914440"
107,"Almanpınarı Yaylası","0101000020E6100000763980D9984B4240E94C350E508F4240"
108,"Bozcahöyük","0101000020E6100000097E65EFD6E53D40A700BD152EC84340"
109,"Baladız","0101000020E61000006AF40FC75F693E40AF5A3E37D9F24240"
110,"Yolcuoğlu","0101000020E6100000B52CA924FC0940409161156F64C54440"
111,"Aktaşalanı","0101000020E6100000A4688AA5ED224240B63AEFB5562D4340"
112,"Esenyayla","0101000020E6100000FFEE78EE987E4040AB2006BAF6D74340"
113,"Kibirler","0101000020E6100000AC634B4519584140980634C7A8694440"
114,"Kargaderesi","0101000020E6100000F14CC34BCB5C4140A46C36FBA8644440"
115,"Kocaömerindere","0101000020E610000052E3EF28DF6041400B6E5ADF76714440"
116,"Akçakoca","0101000020E6100000CE829A6BE25841407CC15DAC5E674440"
117,"Tırıklar","0101000020E6100000CEB51E74BF584140AFCC5B751D664440"
118,"Dervişağa","0101000020E610000015191D9084564140A97A432B416A4440"
119,"Yusuflar","0101000020E610000003B2D7BB3F5B414067EF8CB62A654440"
120,"Dutludere","0101000020E610000013211A82886D4140E82E89B322674440"
121,"Kır","0101000020E6100000E87981A32E1C4140C61FA0562C3F4440"
122,"Kavakkırı","0101000020E6100000CA11D7D6F4194140A9667B99CD3F4440"
123,"Kaşören","0101000020E6100000279C82A1B30F414059F15712EA3D4440"
124,"Elekler","0101000020E61000002C0DFCA8863C4240DB5438DD0D054340"
125,"Sırapınar","0101000020E6100000C09D9F3DF239424041063C7A0DFA4240"
126,"Fevziye","0101000020E6100000458E63DAED394240721AFDC3F1E24240"
127,"Halbur","0101000020E6100000B883C76DEA384240803E366ED6D44240"
128,"Kesik","0101000020E6100000974C5F19652C4240DCB28D89DECD4240"
129,"Çamlı","0101000020E6100000CDFB49C67B364240B95B48765BE54240"
130,"Kesim","0101000020E6100000AF377BB141274240E987C73489B94240"
131,"Torun","0101000020E6100000166A4DF38E2B42407E834078FEBF4240"
132,"Karataşlı","0101000020E610000002BFA14B932842401C89E1348EBE4240"
133,"Ziyaret","0101000020E6100000B17B3C3E6B164240275CD94F10B64240"
