"id","name","geom"
83,"Derinkuyu","0101000020E6100000F51DB237E75D41401081D9F3EB2F4340"
84,"Avanos","0101000020E6100000D24A6B1D666C41400076C993FF5B4340"
85,"Yeşilhisar","0101000020E6100000491C68F4598B4140184E886F172D4340"
86,"İncesu","0101000020E6100000FC6EBA658797414045EFF906CB4F4340"
87,"Güzelyurt","0101000020E61000009B5A11908A2F414039C42E4091234340"
88,"Sivrihisar","0101000020E6100000C9192F826B893F4041F33977BBB94340"
89,"Yatağan","0101000020E610000025EC3603B7233C405EC42DD5BBAB4240"
90,"Hacıbektaş","0101000020E61000006336B7F8CA47414011381268B0784340"
91,"Gülşehir","0101000020E6100000C0266BD4434F4140E744717D0E5F4340"
92,"Develi","0101000020E6100000C4A34396BBBE4140DA571EA4A7314340"
93,"Mucur","0101000020E610000028716770A5304140A9EA2F05B5874340"
94,"Keskin","0101000020E61000000A4AD1CABDCE4040A1D9756F45D64340"
95,"Karapınar","0101000020E6100000CAF2BFA618C64040F336DB81DFDB4240"
96,"Ereğli","0101000020E6100000D41BFF4F0F064140DF65D01ACDC14240"
97,"Sultanhanı","0101000020E6100000E915AAF644C64040A27A6B60AB1F4340"
98,"Acıgöl","0101000020E6100000526342CC25414140221D797B6B464340"
99,"Yahyalı","0101000020E61000003B3F202B53AD41402030C50BD80C4340"
100,"Pınarbaşı","0101000020E6100000A12534EE7232424091E80A5B585C4340"
101,"Kozaklı","0101000020E610000026C1C018366D4140E47F97BE7C9B4340"
102,"Malkara","0101000020E61000002E92D15C02E73A402493F88150724440"
103,"Pozantı","0101000020E610000096314FF8B66F41401F80D4264EB64240"
104,"Ulukışla","0101000020E6100000AEB1F09AFC3D4140BEABD4A2F4C54240"
105,"Halkapınar","0101000020E6100000D0C59569EA17414070E01F0082B74240"
106,"Ayrancı","0101000020E6100000ECBDF8A23DD840402E6A41391BAE4240"
107,"Belen","0101000020E6100000AFAB6E9AE3184240BBA4202EEF3E4240"
108,"Nurdağı","0101000020E61000008052A346D75E4240D60341DBC5964240"
109,"Ceyhan","0101000020E610000072EF2B20FEE741409F76F86BB2834240"
110,"Kozan","0101000020E61000006BFE4E498CE841409B0B129150B94240"
111,"İslahiye","0101000020E6100000128E0F690A514240EAEA8EC536834240"
112,"Nizip","0101000020E6100000B9B8D7930AE6424080F0A1444B814240"
113,"Birecik","0101000020E61000004F5B238271FD4240AEE2433F09844240"
114,"Halfeti","0101000020E61000002E5393E00DF942407B7775D88E9D4240"
115,"Kâhta","0101000020E6100000A82BE972944F43403E2883FE9DE44240"
116,"Doğubayazıt","0101000020E610000015110F72280A46409419CAE42FC64340"
117,"Çaldıran","0101000020E6100000A9E9697693F34540D938ACBA58914340"
118,"Muradiye","0101000020E61000004B06802A6EE145408B30EAFFC17E4340"
119,"Erciş","0101000020E61000007C26A02EF7AD45400E3AD7E6B5834340"
120,"Patnos","0101000020E6100000DB9ABEE83C6E4540E69C8EB6E09D4340"
121,"Malazgirt","0101000020E6100000E0B31AB73D45454015CF34BCB4924340"
122,"Solhan","0101000020E6100000DDF934DDA18644407D47E8C2A37B4340"
123,"Gürün","0101000020E6100000BF2B82FFADA24240D5FDADAE545C4340"
124,"Ahlat","0101000020E6100000B82462A5DD3D454059688C7B98604340"
125,"Adilcevaz","0101000020E6100000A8F7F994085E4540D77D117EF3664340"
126,"Beyşehir","0101000020E6100000B32CF3B116BA3F4094FB784375D64240"
127,"Kadınhanı","0101000020E61000000344C18C291B404024B2B4F8B91E4340"
128,"Sarayönü","0101000020E6100000D00D4DD9E9334040348A4050C9214340"
129,"Çumra","0101000020E6100000D8721D99FD634040D14E177321C94240"
130,"Digor","0101000020E610000023980FADBAB4454010919A7631304440"
131,"Akyaka","0101000020E6100000FD2FD7A205D04540EA33B10AE55E4440"
132,"Suruç","0101000020E61000009C6D6E4C4F364340CA86DADBD27C4240"
133,"Harran","0101000020E610000037F867AB37834340C08F0F1F7D6F4240"
134,"Viranşehir","0101000020E610000025CE8AA889E143401F35817DCF9D4240"
135,"Ceylanpınar","0101000020E61000004BDC74159C0644400A911D650E6C4240"
136,"Kızıltepe","0101000020E610000096E425A4DA4A4440494E812788984240"
137,"Nusaybin","0101000020E61000007A94A531B59B44409C1727BEDA884240"
138,"Cizre","0101000020E61000003A72497ABD174540D07B084F8DAA4240"
139,"Silopi","0101000020E61000001A4A928C413C4540F6854666E49F4240"
140,"Midyat","0101000020E61000005704FF5BC9AF44402D115E7127B54240"
141,"Çınar","0101000020E61000007D64294822354440DD6FFE70A1DC4240"
142,"Bismil","0101000020E61000002E6C729DEB5444404C7D0F4D8FEC4240"
143,"Hasankeyf","0101000020E61000002668DD5042B544405F1F420180DD4240"
144,"Gercüş","0101000020E6100000DD5CFC6D4FB14440B603BF57BEC84240"
145,"Ömerli","0101000020E6100000171A3ED8187A444057EBC4E578B34240"
146,"Yeşilli","0101000020E6100000083312465869444093C1F63878AB4240"
147,"Silvan","0101000020E6100000A8829BD6B78044406E64C33F11124340"
148,"Hani","0101000020E61000009764D30094324440C58C953DAE344340"
149,"Lice","0101000020E61000002A03626DE75244407C37CC86EB3A4340"
150,"Ergani","0101000020E6100000B4A789E365E1434015F3BDD06D224340"
151,"Eğil","0101000020E6100000A76E788BD10A4440B73E517EF7204340"
152,"Çermik","0101000020E610000069C4CC3E8FB943401585A7A157114340"
153,"Siverek","0101000020E6100000E4C51DCAABA84340B5DC990986E04240"
154,"Hilvan","0101000020E610000033333333337A434014F6A39707CB4240"
155,"Bozova","0101000020E6100000E656ADF13E434340F2446BA054AE4240"
156,"Kağızman","0101000020E61000008E2F90566B8F4540522635B401124440"
157,"Sivrice","0101000020E6100000DCC1E33675A74340BF96FCF444394340"
158,"Kovancılar","0101000020E61000004B598638D6EE4340C2A15CBF055C4340"
159,"Karakoçan","0101000020E610000023EFC110DE044440C2B2E3D06C7A4340"
160,"Genç","0101000020E61000003F88090F3F474440260D24DEF05F4340"
161,"Eruh","0101000020E6100000AB387AA12517454085B4C6A013E04240"
